MDK,NA,MDK
RP11-546K22.1,NA,RP11-546K22.1
RP11-48B3.3,NA,RP11-48B3.3
TOR3A,NA,TOR3A
RP11-1H15.1,NA,RP11-1H15.1
NCOR1P1,NA,NCOR1P1
AC135052.1,NA,AC135052.1
TRAJ9,NA,TRAJ9
MIR122,NA,MIR122
RP11-467L19.8,NA,RP11-467L19.8
RP11-536C10.4,NA,RP11-536C10.4
RP11-420J11.1,NA,RP11-420J11.1
AP000477.2,NA,AP000477.2
RP11-685N10.1,NA,RP11-685N10.1
5S_rRNA,NA,5S_rRNA
C9orf86,NA,C9orf86
AL590303.1,NA,AL590303.1
AK2,NA,AK2
APOBEC3A,NA,APOBEC3A
TAS2R3,NA,TAS2R3
AC096767.2,NA,AC096767.2
CTD-2151L9.1,NA,CTD-2151L9.1
RP11-112L6.3,NA,RP11-112L6.3
KRT16P5,NA,KRT16P5
RP11-275O18.1,NA,RP11-275O18.1
RNU2-7P,NA,RNU2-7P
RN5S8,NA,RN5S8
OR51K1P,NA,OR51K1P
ZNF649,NA,ZNF649
H1FNT,NA,H1FNT
AC098820.2,NA,AC098820.2
MTRNR2L4,NA,MTRNR2L4
RP4-657D16.3,NA,RP4-657D16.3
HEATR4,NA,HEATR4
DDX11L1,NA,DDX11L1
AC079154.1,NA,AC079154.1
SLC24A2,NA,SLC24A2
RP11-272P10.2,NA,RP11-272P10.2
GS1-251I9.4,NA,GS1-251I9.4
RP11-417F21.1,NA,RP11-417F21.1
FER,NA,FER
RP11-564C4.8,NA,RP11-564C4.8
ARMCX2,NA,ARMCX2
CA4,NA,CA4
HDGFP1,NA,HDGFP1
RP11-472I20.2,NA,RP11-472I20.2
RP11-330L19.4,NA,RP11-330L19.4
HPS6,NA,HPS6
MIR496,NA,MIR496
AC004383.5,NA,AC004383.5
ASB7,NA,ASB7
AC004951.5,NA,AC004951.5
RP11-465K16.1,NA,RP11-465K16.1
RP5-1186N24.3,NA,RP5-1186N24.3
AC073271.1,NA,AC073271.1
AC134915.1,NA,AC134915.1
RNU4ATAC2P,NA,RNU4ATAC2P
IGHD5-24,NA,IGHD5-24
RP11-536K17.1,NA,RP11-536K17.1
STRA8,NA,STRA8
PTRH1,NA,PTRH1
CCDC153,NA,CCDC153
ARRDC3,NA,ARRDC3
SNAI3,NA,SNAI3
RP1-132N8.1,NA,RP1-132N8.1
C10orf128,NA,C10orf128
MRPL45,NA,MRPL45
TCTA,NA,TCTA
RP11-766N7.1,NA,RP11-766N7.1
GAPDHP23,NA,GAPDHP23
NGB,NA,NGB
RP11-96O20.3,NA,RP11-96O20.3
TMEM194A,NA,TMEM194A
ZNF597,NA,ZNF597
SPZ1,NA,SPZ1
ARFGAP1,NA,ARFGAP1
OR52E2,NA,OR52E2
AC104946.2,NA,AC104946.2
CTD-2210P24.1,NA,CTD-2210P24.1
CTD-3065J16.9,NA,CTD-3065J16.9
CTC-379B2.1,NA,CTC-379B2.1
AC090955.5,NA,AC090955.5
AC006026.13,NA,AC006026.13
TRDJ1,NA,TRDJ1
SHF,NA,SHF
AC008088.3,NA,AC008088.3
GALNT1,NA,GALNT1
DNAH3,NA,DNAH3
AC016113.1,NA,AC016113.1
SRRT,NA,SRRT
RP11-124N14.3,NA,RP11-124N14.3
RP11-168J18.6,NA,RP11-168J18.6
AC018665.1,NA,AC018665.1
RP11-133K1.5,NA,RP11-133K1.5
AL136040.2,NA,AL136040.2
RPL7AP7,NA,RPL7AP7
AL139021.1,NA,AL139021.1
AHI1,NA,AHI1
UGT2A1,NA,UGT2A1
SPRY3,NA,SPRY3
TRNAV36P,NA,TRNAV36P
RP13-895J2.7,NA,RP13-895J2.7
AC115220.1,NA,AC115220.1
PRPF40B,NA,PRPF40B
FANCG,NA,FANCG
RN5S139,NA,RN5S139
TBX15,NA,TBX15
PATL1,NA,PATL1
RP11-707G14.3,NA,RP11-707G14.3
RP11-142C4.4,NA,RP11-142C4.4
AC093599.1,NA,AC093599.1
RP11-1149O23.2,NA,RP11-1149O23.2
KIAA0913,NA,KIAA0913
SNORA51,NA,SNORA51
SNORA50,NA,SNORA50
CTA-125H2.2,NA,CTA-125H2.2
RP11-74N20.1,NA,RP11-74N20.1
C11orf83,NA,C11orf83
RP5-940F7.2,NA,RP5-940F7.2
DLST,NA,DLST
ARX,NA,ARX
SMEK1,NA,SMEK1
RP11-16P20.3,NA,RP11-16P20.3
HAPLN1,NA,HAPLN1
AL713922.1,NA,AL713922.1
AC020594.5,NA,AC020594.5
RP11-13L2.2,NA,RP11-13L2.2
AC005205.2,NA,AC005205.2
DDX3YP2,NA,DDX3YP2
USP1,NA,USP1
CRNDE,NA,CRNDE
RP3-433F14.2,NA,RP3-433F14.2
USP6,NA,USP6
AC006156.2,NA,AC006156.2
IGHV3-36,NA,IGHV3-36
CTD-2089N3.2,NA,CTD-2089N3.2
SOX4,NA,SOX4
DEFB104B,NA,DEFB104B
PACRGL,NA,PACRGL
RP11-740N7.4,NA,RP11-740N7.4
RP4-549L20.2,NA,RP4-549L20.2
SCN2A,NA,SCN2A
RP11-12A2.1,NA,RP11-12A2.1
RP11-628E19.3,NA,RP11-628E19.3
RP11-397E7.3,NA,RP11-397E7.3
EDF1,NA,EDF1
ATAD3B,NA,ATAD3B
AC078883.4,NA,AC078883.4
HSPD1P2,NA,HSPD1P2
TCP11,NA,TCP11
SLC6A1,NA,SLC6A1
DDX24,NA,DDX24
NOTCH4,NA,NOTCH4
RP11-505P4.6,NA,RP11-505P4.6
AP001342.1,NA,AP001342.1
RP4-553F4.2,NA,RP4-553F4.2
DEFB125,NA,DEFB125
BPTF,NA,BPTF
AC004797.1,NA,AC004797.1
FKBP15,NA,FKBP15
RP11-670N15.1,NA,RP11-670N15.1
RAD9A,NA,RAD9A
C19orf6,NA,C19orf6
CAPRIN2,NA,CAPRIN2
RP11-429B14.1,NA,RP11-429B14.1
AC006271.2,NA,AC006271.2
CERS6,NA,CERS6
MAP3K9,NA,MAP3K9
C6orf94,NA,C6orf94
AC005562.3,NA,AC005562.3
IL12RB2,NA,IL12RB2
CCDC92,NA,CCDC92
PSD2,NA,PSD2
DLGAP5,NA,DLGAP5
KB-1507C5.4,NA,KB-1507C5.4
AC159540.2,NA,AC159540.2
RP11-424A16.1,NA,RP11-424A16.1
SNORA19,NA,SNORA19
RP1-84O15.2,NA,RP1-84O15.2
EXTL2,NA,EXTL2
CLCN7,NA,CLCN7
CLCN6,NA,CLCN6
KCNAB2,NA,KCNAB2
TRGVA,NA,TRGVA
USP35,NA,USP35
KIF24,NA,KIF24
AL158151.1,NA,AL158151.1
MYO5B,NA,MYO5B
RP11-120D5.1,NA,RP11-120D5.1
CSRP2BP,NA,CSRP2BP
RP11-308N19.3,NA,RP11-308N19.3
RP11-416A17.6,NA,RP11-416A17.6
AC015574.1,NA,AC015574.1
UNC119B,NA,UNC119B
RP11-116N8.4,NA,RP11-116N8.4
RP4-798C17.6,NA,RP4-798C17.6
SLC31A1,NA,SLC31A1
OR2AI1P,NA,OR2AI1P
ACSBG2,NA,ACSBG2
NOP16,NA,NOP16
SLC9A10,NA,SLC9A10
ZSCAN2,NA,ZSCAN2
RP11-66N11.5,NA,RP11-66N11.5
XXbac-BPG248L24.13,NA,XXbac-BPG248L24.13
UBAP2L,NA,UBAP2L
C16orf80,NA,C16orf80
RP1-125I3.2,NA,RP1-125I3.2
BICC1,NA,BICC1
AC106017.1,NA,AC106017.1
RP11-504P24.5,NA,RP11-504P24.5
PIK3IP1,NA,PIK3IP1
AL132875.1,NA,AL132875.1
NKAIN4,NA,NKAIN4
B4GALT5,NA,B4GALT5
TRPM2,NA,TRPM2
RP11-167P22.3,NA,RP11-167P22.3
LBX2,NA,LBX2
AC021451.3,NA,AC021451.3
OR7E158P,NA,OR7E158P
HEMGN,NA,HEMGN
PAX6,NA,PAX6
ATG14,NA,ATG14
SPRR2A,NA,SPRR2A
RG9MTD1,NA,RG9MTD1
ABCA13,NA,ABCA13
GSTT1,NA,GSTT1
AC022596.7,NA,AC022596.7
7SK,NA,7SK
PRTFDC1,NA,PRTFDC1
AL357060.1,NA,AL357060.1
LRCH4,NA,LRCH4
RP11-213G21.1,NA,RP11-213G21.1
RP11-646E18.3,NA,RP11-646E18.3
MIR325,NA,MIR325
AC008132.1,NA,AC008132.1
RP11-477I4.3,NA,RP11-477I4.3
RP11-454L9.1,NA,RP11-454L9.1
CTD-2160D9.1,NA,CTD-2160D9.1
RP5-1055C14.7,NA,RP5-1055C14.7
KCNA4,NA,KCNA4
RP11-379F4.4,NA,RP11-379F4.4
RP5-1120P11.3,NA,RP5-1120P11.3
CPXM1,NA,CPXM1
CD82,NA,CD82
RP11-1026M7.4,NA,RP11-1026M7.4
AC005174.1,NA,AC005174.1
LINC00113,NA,LINC00113
RP11-401M16.3,NA,RP11-401M16.3
RP11-696N14.1,NA,RP11-696N14.1
PDHA1,NA,PDHA1
FEM1AP1,NA,FEM1AP1
C21orf77,NA,C21orf77
AC004988.1,NA,AC004988.1
MIR661,NA,MIR661
ADAM20,NA,ADAM20
AC009518.2,NA,AC009518.2
RP11-16E12.2,NA,RP11-16E12.2
TRAFD1,NA,TRAFD1
AF131215.1,NA,AF131215.1
C2orf3,NA,C2orf3
CDY5P,NA,CDY5P
AC004869.2,NA,AC004869.2
RN5S124,NA,RN5S124
RN5S126,NA,RN5S126
RP11-546M4.1,NA,RP11-546M4.1
AC133750.1,NA,AC133750.1
SNORA40,NA,SNORA40
AC104597.1,NA,AC104597.1
SNORA48,NA,SNORA48
C8B,NA,C8B
ANKRD12,NA,ANKRD12
KLF10,NA,KLF10
RNU12,NA,RNU12
RP11-791O21.5,NA,RP11-791O21.5
CALCOCO1,NA,CALCOCO1
GS1-309P15.4,NA,GS1-309P15.4
RPL26,NA,RPL26
DPP8,NA,DPP8
AC144450.1,NA,AC144450.1
RP11-730A19.6,NA,RP11-730A19.6
OGDHL,NA,OGDHL
RP11-14J7.6,NA,RP11-14J7.6
SPINK1,NA,SPINK1
AC005071.3,NA,AC005071.3
snoU13,NA,snoU13
OR5AK4P,NA,OR5AK4P
MCM7,NA,MCM7
RP11-236J17.5,NA,RP11-236J17.5
RP11-363J17.1,NA,RP11-363J17.1
AC006007.1,NA,AC006007.1
WFDC12,NA,WFDC12
AC133104.2,NA,AC133104.2
RP11-766F14.2,NA,RP11-766F14.2
EIF4A1,NA,EIF4A1
RP11-466F5.5,NA,RP11-466F5.5
OR2AQ1P,NA,OR2AQ1P
NRCAM,NA,NRCAM
FAM90A15,NA,FAM90A15
RP13-631K18.5,NA,RP13-631K18.5
RP11-308B16.1,NA,RP11-308B16.1
ZNF143,NA,ZNF143
DENND2A,NA,DENND2A
AC092684.1,NA,AC092684.1
FTH1P20,NA,FTH1P20
DSC2,NA,DSC2
RP11-618G20.2,NA,RP11-618G20.2
OAS2,NA,OAS2
RP11-472B18.1,NA,RP11-472B18.1
CTC-261N6.2,NA,CTC-261N6.2
POU4F1-AS1,NA,POU4F1-AS1
IREB2,NA,IREB2
RP11-543G18.1,NA,RP11-543G18.1
C20orf27,NA,C20orf27
MRPS5,NA,MRPS5
RP11-196I2.1,NA,RP11-196I2.1
UBR4,NA,UBR4
FBXL6,NA,FBXL6
DARS2,NA,DARS2
AC140061.10,NA,AC140061.10
HSD11B1,NA,HSD11B1
RP4-738P15.1,NA,RP4-738P15.1
HLA-K,NA,HLA-K
CCDC66,NA,CCDC66
ANKRD57,NA,ANKRD57
ACRBP,NA,ACRBP
U7,NA,U7
U6,NA,U6
U1,NA,U1
MIR9-1,NA,MIR9-1
AC015799.1,NA,AC015799.1
GOT2P3,NA,GOT2P3
RP11-113A10.2,NA,RP11-113A10.2
RP11-725C19.1,NA,RP11-725C19.1
KBTBD4,NA,KBTBD4
PREX2,NA,PREX2
NXT1P1,NA,NXT1P1
RN5S151,NA,RN5S151
GRAMD2,NA,GRAMD2
SLC5A10,NA,SLC5A10
C9orf100,NA,C9orf100
CTC-484P3.3,NA,CTC-484P3.3
LSAMP,NA,LSAMP
RNU1-6,NA,RNU1-6
AL512290.1,NA,AL512290.1
MIR3179-3,NA,MIR3179-3
FGF9,NA,FGF9
COL6A4P2,NA,COL6A4P2
RP5-928E24.2,NA,RP5-928E24.2
U2AF1L4,NA,U2AF1L4
GS1-259H13.2,NA,GS1-259H13.2
AC087738.1,NA,AC087738.1
RP1-153P14.5,NA,RP1-153P14.5
RP11-436A7.1,NA,RP11-436A7.1
AC090282.1,NA,AC090282.1
EPHA2,NA,EPHA2
AC005237.4,NA,AC005237.4
RP11-925D8.5,NA,RP11-925D8.5
CCDC103,NA,CCDC103
AC104236.1,NA,AC104236.1
ANKRD60,NA,ANKRD60
PDCD4,NA,PDCD4
ARL17A,NA,ARL17A
AC005682.7,NA,AC005682.7
RP11-956J14.2,NA,RP11-956J14.2
RAP2A,NA,RAP2A
RP11-437G21.4,NA,RP11-437G21.4
RP11-9H16.1,NA,RP11-9H16.1
PDZK1P1,NA,PDZK1P1
SLC13A5,NA,SLC13A5
CHRNA5,NA,CHRNA5
CTB-118N6.3,NA,CTB-118N6.3
TCEAL7,NA,TCEAL7
TCEAL4,NA,TCEAL4
RP11-849H4.4,NA,RP11-849H4.4
RP11-108M9.5,NA,RP11-108M9.5
WDR91,NA,WDR91
AC100832.1,NA,AC100832.1
ACTRT2,NA,ACTRT2
AL451043.1,NA,AL451043.1
RP11-162D9.1,NA,RP11-162D9.1
RP11-111A21.1,NA,RP11-111A21.1
AC091199.1,NA,AC091199.1
RP3-522D1.1,NA,RP3-522D1.1
TMEM231,NA,TMEM231
CD46P1,NA,CD46P1
RSG1,NA,RSG1
MTERF,NA,MTERF
NHP2P1,NA,NHP2P1
EEF1B2P1,NA,EEF1B2P1
RP11-452F19.3,NA,RP11-452F19.3
RMI2,NA,RMI2
RP11-728L1.1,NA,RP11-728L1.1
SNORD22,NA,SNORD22
CAND2,NA,CAND2
CDR1,NA,CDR1
CALM2P3,NA,CALM2P3
SNORD5,NA,SNORD5
RP11-371M22.1,NA,RP11-371M22.1
RP11-1042B17.3,NA,RP11-1042B17.3
GTF2H1,NA,GTF2H1
RP11-563E2.2,NA,RP11-563E2.2
USP11,NA,USP11
BTF3P9,NA,BTF3P9
RP11-1012A1.5,NA,RP11-1012A1.5
MCU,NA,MCU
REPIN1,NA,REPIN1
RP11-96J15.1,NA,RP11-96J15.1
RP11-701B6.1,NA,RP11-701B6.1
RP11-123G5.1,NA,RP11-123G5.1
RP11-656E20.5,NA,RP11-656E20.5
PGAM1P11,NA,PGAM1P11
LINC00230A,NA,LINC00230A
DEFA8P,NA,DEFA8P
RP11-217O12.1,NA,RP11-217O12.1
RP11-380I10.3,NA,RP11-380I10.3
